"TimeCreated","User","ServerName","Resource","Action"
"19/11/2021 07:51:33","CITY_ROAD\YeungI","MEHGW-02","rds","logon"
"19/11/2021 07:51:33","CITY_ROAD\YeungI","MEHGW-02","rds","logoff"
"19/11/2021 07:51:04","CITY_ROAD\YeungI","MEHGW-02","rds","logon"
"19/11/2021 07:48:37","CITY_ROAD\FlattN","MEHGW-01","m015526","logoff"
"19/11/2021 07:43:43","CITY_ROAD\CRYANM","MEHGW-01","rds","logoff"
"19/11/2021 07:36:42","CITY_ROAD\TuckerW","MEHGW-02","rds","logoff"
"19/11/2021 07:36:06","CITY_ROAD\TuckerW","MEHGW-02","rds","logon"
"19/11/2021 07:35:10","CITY_ROAD\MEALEYS","MEHGW-01","rds","logon"
"19/11/2021 07:35:10","CITY_ROAD\MEALEYS","MEHGW-01","rds","logoff"
"19/11/2021 07:35:08","CITY_ROAD\MEALEYS","MEHGW-01","rds","logon"
"19/11/2021 07:33:57","CITY_ROAD\CUNNINGHAME","MEHGW-01","rds","logon"
"19/11/2021 07:33:55","CITY_ROAD\CUNNINGHAME","MEHGW-01","rds","logoff"
"19/11/2021 07:33:40","CITY_ROAD\CUNNINGHAME","MEHGW-01","rds","logon"
"19/11/2021 07:13:16","CITY_ROAD\TRIBUNALC","MEHGW-02","M015158","logon"
"19/11/2021 07:13:16","CITY_ROAD\TRIBUNALC","MEHGW-02","M015158","logoff"
"19/11/2021 07:12:53","CITY_ROAD\TRIBUNALC","MEHGW-02","M015158","logon"
"19/11/2021 07:12:27","CITY_ROAD\ELKAYALH","MEHGW-01","rds","logon"
"19/11/2021 07:12:27","CITY_ROAD\ELKAYALH","MEHGW-01","rds","logoff"
"19/11/2021 07:12:03","CITY_ROAD\ELKAYALH","MEHGW-01","rds","logon"
"19/11/2021 07:02:44","CITY_ROAD\FASOLOS","MEHGW-01","m016643.moorfields.nhs.uk","logoff"
"19/11/2021 06:58:57","CITY_ROAD\LOWL","MEHGW-02","rds","logon"
"19/11/2021 06:58:24","CITY_ROAD\LOWL","MEHGW-02","rds","logoff"
"19/11/2021 06:58:23","CITY_ROAD\MorrisL","MEHGW-02","rds","logon"
"19/11/2021 06:58:23","CITY_ROAD\MorrisL","MEHGW-02","rds","logoff"
"19/11/2021 06:57:59","CITY_ROAD\MorrisL","MEHGW-02","rds","logon"
"19/11/2021 06:57:59","CITY_ROAD\LOWL","MEHGW-02","rds","logon"
"19/11/2021 06:57:21","CITY_ROAD\FASOLOS","MEHGW-01","m016643.moorfields.nhs.uk","logon"
"19/11/2021 06:52:52","CITY_ROAD\BOSTONH","MEHGW-02","rds","logon"
"19/11/2021 06:52:29","CITY_ROAD\BOSTONH","MEHGW-02","rds","logoff"
"19/11/2021 06:52:05","CITY_ROAD\BOSTONH","MEHGW-02","rds","logon"
"19/11/2021 06:48:27","CITY_ROAD\DUNCANC","MEHGW-02","rds","logon"
"19/11/2021 06:48:06","CITY_ROAD\CRYANM","MEHGW-01","rds","logon"
"19/11/2021 06:48:06","CITY_ROAD\CRYANM","MEHGW-01","rds","logoff"
"19/11/2021 06:47:59","CITY_ROAD\CRYANM","MEHGW-01","rds","logon"
"19/11/2021 06:47:52","CITY_ROAD\DUNCANC","MEHGW-02","rds","logoff"
"19/11/2021 06:47:30","CITY_ROAD\DUNCANC","MEHGW-02","rds","logon"
"19/11/2021 06:40:55","CITY_ROAD\FlattN","MEHGW-01","m015526","logon"
"19/11/2021 06:40:32","CITY_ROAD\FlattN","MEHGW-01","m015526","logoff"
"19/11/2021 06:40:10","CITY_ROAD\FlattN","MEHGW-01","m015526","logon"
"19/11/2021 06:25:37","CITY_ROAD\LAWRENCES","MEHGW-01","rds","logoff"
"19/11/2021 06:23:33","CITY_ROAD\CHANTREK","MEHGW-01","rds","logon"
"19/11/2021 06:23:08","CITY_ROAD\CHANTREK","MEHGW-01","rds","logoff"
"19/11/2021 06:22:46","CITY_ROAD\CHANTREK","MEHGW-01","rds","logon"
"19/11/2021 05:47:00","CITY_ROAD\LAWRENCES","MEHGW-01","rds","logon"
"19/11/2021 05:47:00","CITY_ROAD\LAWRENCES","MEHGW-01","rds","logoff"
"19/11/2021 05:46:38","CITY_ROAD\LAWRENCES","MEHGW-01","rds","logon"
"19/11/2021 04:46:25","CITY_ROAD\BewryA","MEHGW-02","rds","logoff"
"19/11/2021 04:37:51","CITY_ROAD\BewryA","MEHGW-02","rds","logon"
"19/11/2021 04:37:51","CITY_ROAD\BewryA","MEHGW-02","rds","logoff"
"19/11/2021 04:37:47","CITY_ROAD\BewryA","MEHGW-02","rds","logon"
"19/11/2021 03:08:45","CITY_ROAD\KeaneD","MEHGW-02","rds","logoff"
"19/11/2021 03:08:03","CITY_ROAD\KeaneD","MEHGW-02","rds","logon"
"19/11/2021 02:23:05","CITY_ROAD\DUNCANC","MEHGW-02","rds","logoff"
"19/11/2021 02:22:20","CITY_ROAD\DUNCANC","MEHGW-02","rds","logon"
"19/11/2021 01:56:04","CITY_ROAD\KhawajaA","MEHGW-02","rds","logoff"
"19/11/2021 01:01:09","CITY_ROAD\MECHATR","MEHGW-01","rds","logoff"
"19/11/2021 01:01:00","CITY_ROAD\MECHATR","MEHGW-02","m020310","logoff"
"18/11/2021 23:49:58","CITY_ROAD\BedwellN","MEHGW-01","m015310","logoff"
"18/11/2021 23:43:38","CITY_ROAD\LAWRENCES","MEHGW-01","rds","logoff"
"18/11/2021 23:38:22","CITY_ROAD\CRYANM","MEHGW-01","rds","logoff"
"18/11/2021 23:34:26","CITY_ROAD\OKEREO","MEHGW-02","rds","logoff"
"18/11/2021 23:30:47","CITY_ROAD\KoutsioukiC","MEHGW-01","rds","logoff"
"18/11/2021 23:23:35","CITY_ROAD\MECHATR","MEHGW-01","rds","logon"
"18/11/2021 23:23:35","CITY_ROAD\MECHATR","MEHGW-01","rds","logoff"
"18/11/2021 23:23:30","CITY_ROAD\MECHATR","MEHGW-01","rds","logon"
"18/11/2021 23:20:27","CITY_ROAD\KhawajaA","MEHGW-02","rds","logon"
"18/11/2021 23:20:12","CITY_ROAD\KhawajaA","MEHGW-02","rds","logoff"
"18/11/2021 23:19:51","CITY_ROAD\KhawajaA","MEHGW-02","rds","logon"
"18/11/2021 22:56:59","CITY_ROAD\CRYANM","MEHGW-01","rds","logon"
"18/11/2021 22:56:59","CITY_ROAD\CRYANM","MEHGW-01","rds","logoff"
"18/11/2021 22:56:52","CITY_ROAD\CRYANM","MEHGW-01","rds","logon"
"18/11/2021 22:49:02","CITY_ROAD\MECHATR","MEHGW-01","rds","logoff"
"18/11/2021 22:41:46","CITY_ROAD\TRIBUNALC","MEHGW-01","M015158","logoff"
"18/11/2021 22:39:55","CITY_ROAD\ShielsF","MEHGW-02","rds","logoff"
"18/11/2021 22:39:13","CITY_ROAD\SANTANAP","MEHGW-02","rds","logoff"
"18/11/2021 22:39:12","CITY_ROAD\ShielsF","MEHGW-02","rds","logon"
"18/11/2021 22:30:02","CITY_ROAD\BedwellN","MEHGW-01","m015310","logon"
"18/11/2021 22:30:02","CITY_ROAD\BedwellN","MEHGW-01","m015310","logoff"
"18/11/2021 22:29:57","CITY_ROAD\BedwellN","MEHGW-01","m015310","logon"
"18/11/2021 22:27:51","CITY_ROAD\MECHATR","MEHGW-01","m020310","logoff"
"18/11/2021 22:27:27","CITY_ROAD\MECHATR","MEHGW-02","m020310","logon"
"18/11/2021 22:27:27","CITY_ROAD\MECHATR","MEHGW-02","m020310","logoff"
"18/11/2021 22:27:22","CITY_ROAD\MECHATR","MEHGW-02","m020310","logon"
"18/11/2021 22:22:27","CITY_ROAD\RANGINENIA","MEHGW-02","rds","logoff"
"18/11/2021 22:20:39","CITY_ROAD\VermeirschS","MEHGW-01","rds","logoff"
"18/11/2021 22:20:12","CITY_ROAD\VermeirschS","MEHGW-01","rds","logon"
"18/11/2021 22:06:04","CITY_ROAD\VermeirschS","MEHGW-02","rds","logoff"
"18/11/2021 22:05:56","CITY_ROAD\VermeirschS","MEHGW-02","rds","logon"
"18/11/2021 22:05:18","CITY_ROAD\VermeirschS","MEHGW-01","rds","logoff"
"18/11/2021 22:05:10","CITY_ROAD\VermeirschS","MEHGW-01","rds","logon"
"18/11/2021 22:04:25","CITY_ROAD\VermeirschS","MEHGW-01","rds","logoff"
"18/11/2021 22:04:18","CITY_ROAD\VermeirschS","MEHGW-01","rds","logon"
"18/11/2021 22:03:54","CITY_ROAD\VermeirschS","MEHGW-01","rds","logoff"
"18/11/2021 22:03:29","CITY_ROAD\VermeirschS","MEHGW-01","rds","logon"
"18/11/2021 22:02:39","CITY_ROAD\VermeirschS","MEHGW-01","rds","logoff"
"18/11/2021 22:02:32","CITY_ROAD\VermeirschS","MEHGW-01","rds","logon"
"18/11/2021 22:01:48","CITY_ROAD\VermeirschS","MEHGW-02","rds","logoff"
"18/11/2021 22:01:26","CITY_ROAD\VermeirschS","MEHGW-02","rds","logon"
"18/11/2021 22:00:57","CITY_ROAD\VermeirschS","MEHGW-02","rds","logoff"
"18/11/2021 22:00:34","CITY_ROAD\VermeirschS","MEHGW-02","rds","logon"
"18/11/2021 21:58:54","CITY_ROAD\VermeirschS","MEHGW-02","rds","logoff"
"18/11/2021 21:58:26","CITY_ROAD\VermeirschS","MEHGW-02","rds","logon"
"18/11/2021 21:51:11","CITY_ROAD\MenonD","MEHGW-01","rds","logoff"
"18/11/2021 21:42:52","CITY_ROAD\MenonD","MEHGW-01","rds","logon"
"18/11/2021 21:42:19","CITY_ROAD\MenonD","MEHGW-01","rds","logoff"
"18/11/2021 21:41:56","CITY_ROAD\MenonD","MEHGW-01","rds","logon"
"18/11/2021 21:36:11","CITY_ROAD\MECHATR","MEHGW-01","rds","logon"
"18/11/2021 21:36:11","CITY_ROAD\MECHATR","MEHGW-01","rds","logoff"
"18/11/2021 21:36:04","CITY_ROAD\MECHATR","MEHGW-01","rds","logon"
"18/11/2021 21:35:58","CITY_ROAD\MECHATR","MEHGW-01","m020310","logon"
"18/11/2021 21:35:58","CITY_ROAD\MECHATR","MEHGW-01","m020310","logoff"
"18/11/2021 21:35:52","CITY_ROAD\MECHATR","MEHGW-01","m020310","logon"
"18/11/2021 21:31:37","CITY_ROAD\ARTHURJ","MEHGW-02","rds","logoff"
"18/11/2021 21:29:46","CITY_ROAD\MECHATR","MEHGW-01","m020310","logoff"
"18/11/2021 21:29:45","CITY_ROAD\MECHATR","MEHGW-01","rds","logoff"
"18/11/2021 21:26:53","CITY_ROAD\ROBSONA1","MEHGW-01","m017589","logoff"
"18/11/2021 21:24:36","CITY_ROAD\LAWRENCES","MEHGW-01","rds","logon"
"18/11/2021 21:24:36","CITY_ROAD\LAWRENCES","MEHGW-01","rds","logoff"
"18/11/2021 21:24:14","CITY_ROAD\LAWRENCES","MEHGW-01","rds","logon"
"18/11/2021 21:22:15","CITY_ROAD\MECHATR","MEHGW-01","m020310","logon"
"18/11/2021 21:22:14","CITY_ROAD\MECHATR","MEHGW-01","m020310","logoff"
"18/11/2021 21:22:09","CITY_ROAD\MECHATR","MEHGW-01","rds","logon"
"18/11/2021 21:22:09","CITY_ROAD\MECHATR","MEHGW-01","rds","logoff"
"18/11/2021 21:22:07","CITY_ROAD\MECHATR","MEHGW-01","m020310","logon"
"18/11/2021 21:22:01","CITY_ROAD\MECHATR","MEHGW-01","rds","logon"
"18/11/2021 21:20:19","CITY_ROAD\AdzikaK","MEHGW-01","rds","logoff"
"18/11/2021 21:14:36","CITY_ROAD\TRIBUNALC","MEHGW-01","M015158","logon"
"18/11/2021 21:14:36","CITY_ROAD\TRIBUNALC","MEHGW-01","M015158","logoff"
"18/11/2021 21:14:13","CITY_ROAD\TRIBUNALC","MEHGW-01","M015158","logon"
"18/11/2021 21:13:26","CITY_ROAD\RASHEEDR","MEHGW-02","rds","logoff"
"18/11/2021 21:12:37","CITY_ROAD\MECHATR","MEHGW-01","rds","logoff"
"18/11/2021 21:12:31","CITY_ROAD\MECHATR","MEHGW-02","m020310","logoff"
"18/11/2021 21:03:31","CITY_ROAD\CHIUF","MEHGW-02","rds","logoff"
"18/11/2021 21:00:59","CITY_ROAD\ROBSONA1","MEHGW-01","m017589","logon"
"18/11/2021 20:57:24","CITY_ROAD\KhawajaA","MEHGW-01","rds","logoff"
"18/11/2021 20:57:15","CITY_ROAD\VARSANIS","MEHGW-01","rds","logoff"
"18/11/2021 20:48:08","CITY_ROAD\KoutsioukiC","MEHGW-01","rds","logon"
"18/11/2021 20:48:07","CITY_ROAD\KoutsioukiC","MEHGW-01","rds","logoff"
"18/11/2021 20:48:04","CITY_ROAD\KoutsioukiC","MEHGW-01","rds","logon"
"18/11/2021 20:47:53","CITY_ROAD\MECHATR","MEHGW-01","rds","logon"
"18/11/2021 20:47:53","CITY_ROAD\MECHATR","MEHGW-01","rds","logoff"
"18/11/2021 20:47:48","CITY_ROAD\MECHATR","MEHGW-01","rds","logon"
"18/11/2021 20:47:33","CITY_ROAD\KATZM","MEHGW-01","M015512","logoff"
"18/11/2021 20:46:16","CITY_ROAD\MECHATR","MEHGW-02","m020310","logon"
"18/11/2021 20:46:16","CITY_ROAD\MECHATR","MEHGW-02","m020310","logoff"
"18/11/2021 20:46:10","CITY_ROAD\MECHATR","MEHGW-02","m020310","logon"
"18/11/2021 20:45:49","CITY_ROAD\MECHATR","MEHGW-01","m020310","logoff"
"18/11/2021 20:45:07","CITY_ROAD\MECHATR","MEHGW-01","m020310","logon"
"18/11/2021 20:43:27","CITY_ROAD\RASHEEDR","MEHGW-02","rds","logon"
"18/11/2021 20:42:49","CITY_ROAD\RASHEEDR","MEHGW-02","rds","logoff"
"18/11/2021 20:42:41","CITY_ROAD\RASHEEDR","MEHGW-02","rds","logon"
"18/11/2021 20:42:10","CITY_ROAD\KoutsioukiC","MEHGW-01","rds","logoff"
"18/11/2021 20:42:00","CITY_ROAD\KoutsioukiC","MEHGW-01","rds","logoff"
"18/11/2021 20:41:37","CITY_ROAD\KoutsioukiC","MEHGW-01","rds","logon"
"18/11/2021 20:25:00","CITY_ROAD\ThanabalasinghamT","MEHGW-02","rds","logoff"
"18/11/2021 20:15:03","CITY_ROAD\OKEREO","MEHGW-02","rds","logon"
"18/11/2021 20:15:03","CITY_ROAD\OKEREO","MEHGW-02","rds","logoff"
"18/11/2021 20:15:01","CITY_ROAD\OKEREO","MEHGW-02","rds","logon"
"18/11/2021 20:14:30","CITY_ROAD\OKEREO","MEHGW-02","rds","logoff"
"18/11/2021 20:10:35","CITY_ROAD\VARSANIS","MEHGW-01","rds","logon"
"18/11/2021 20:10:35","CITY_ROAD\VARSANIS","MEHGW-01","rds","logoff"
"18/11/2021 20:10:31","CITY_ROAD\VARSANIS","MEHGW-01","rds","logon"
"18/11/2021 20:02:15","CITY_ROAD\ShielsF","MEHGW-01","rds","logoff"
"18/11/2021 19:59:36","CITY_ROAD\MEALEYS","MEHGW-02","rds","logoff"
"18/11/2021 19:58:27","CITY_ROAD\RANGINENIA","MEHGW-02","rds","logon"
"18/11/2021 19:50:15","CITY_ROAD\SANTANAP","MEHGW-02","rds","logon"
"18/11/2021 19:50:15","CITY_ROAD\SANTANAP","MEHGW-02","rds","logoff"
"18/11/2021 19:49:39","CITY_ROAD\SANTANAP","MEHGW-02","rds","logon"
"18/11/2021 19:33:24","CITY_ROAD\ROBSONA1","MEHGW-02","m017589","logoff"
"18/11/2021 19:31:37","CITY_ROAD\AdzikaK","MEHGW-01","rds","logon"
"18/11/2021 19:31:37","CITY_ROAD\AdzikaK","MEHGW-01","rds","logoff"
"18/11/2021 19:30:59","CITY_ROAD\AdzikaK","MEHGW-01","rds","logon"
"18/11/2021 19:19:06","CITY_ROAD\RANGINENIA","MEHGW-01","rds","logoff"
"18/11/2021 19:17:51","CITY_ROAD\VARSANIS","MEHGW-01","rds","logoff"
"18/11/2021 19:16:24","CITY_ROAD\VARSANIS","MEHGW-01","rds","logon"
"18/11/2021 19:07:51","CITY_ROAD\VARSANIS","MEHGW-01","rds","logoff"
"18/11/2021 19:06:21","CITY_ROAD\VARSANIS","MEHGW-01","rds","logon"
"18/11/2021 19:01:34","CITY_ROAD\VARSANIS","MEHGW-02","rds","logoff"
"18/11/2021 19:00:50","CITY_ROAD\JILL","MEHGW-01","rds","logoff"
"18/11/2021 19:00:04","CITY_ROAD\VARSANIS","MEHGW-02","rds","logon"
"18/11/2021 18:57:19","CITY_ROAD\ShielsF","MEHGW-01","rds","logon"
"18/11/2021 18:56:52","CITY_ROAD\ShielsF","MEHGW-01","rds","logoff"
"18/11/2021 18:56:28","CITY_ROAD\ShielsF","MEHGW-01","rds","logon"
"18/11/2021 18:56:10","CITY_ROAD\VARSANIS","MEHGW-01","rds","logoff"
"18/11/2021 18:54:40","CITY_ROAD\VARSANIS","MEHGW-01","rds","logon"
"18/11/2021 18:53:23","CITY_ROAD\ThanabalasinghamT","MEHGW-02","rds","logon"
"18/11/2021 18:53:05","CITY_ROAD\ThanabalasinghamT","MEHGW-02","rds","logoff"
"18/11/2021 18:53:04","CITY_ROAD\VARSANIS","MEHGW-01","rds","logoff"
"18/11/2021 18:53:03","CITY_ROAD\VARSANIS","MEHGW-01","rds","logon"
"18/11/2021 18:52:40","CITY_ROAD\ThanabalasinghamT","MEHGW-02","rds","logon"
"18/11/2021 18:51:18","CITY_ROAD\AddisonP","MEHGW-01","rds","logoff"
"18/11/2021 18:50:58","CITY_ROAD\AddisonP","MEHGW-01","rds","logon"
"18/11/2021 18:50:31","CITY_ROAD\PavesioS","MEHGW-02","rds","logoff"
"18/11/2021 18:49:46","CITY_ROAD\PavesioS","MEHGW-02","rds","logon"
"18/11/2021 18:49:26","CITY_ROAD\PavesioS","MEHGW-02","rds","logoff"
"18/11/2021 18:47:59","CITY_ROAD\BewryA","MEHGW-01","rds","logoff"
"18/11/2021 18:36:29","CITY_ROAD\CHIUF","MEHGW-02","rds","logon"
"18/11/2021 18:36:29","CITY_ROAD\CHIUF","MEHGW-02","rds","logoff"
"18/11/2021 18:36:27","CITY_ROAD\CHIUF","MEHGW-02","rds","logon"
"18/11/2021 18:28:46","CITY_ROAD\TAMASA","MEHGW-01","rds","logoff"
"18/11/2021 18:28:18","CITY_ROAD\PackP","MEHGW-02","rds","logoff"
"18/11/2021 18:25:32","CITY_ROAD\PavesioS","MEHGW-02","rds","logon"
"18/11/2021 18:24:03","CITY_ROAD\TothM","MEHGW-01","rds","logoff"
"18/11/2021 18:23:18","CITY_ROAD\AddisonP","MEHGW-02","rds","logoff"
"18/11/2021 18:21:26","CITY_ROAD\HancoxJ","MEHGW-01","rds","logoff"
"18/11/2021 18:14:32","CITY_ROAD\ELKAYALH","MEHGW-02","rds","logoff"
"18/11/2021 18:13:24","CITY_ROAD\GilbertM","MEHGW-02","rds","logoff"
"18/11/2021 18:11:52","CITY_ROAD\OGUNBOWALEL","MEHGW-02","rds","logoff"
"18/11/2021 18:10:54","CITY_ROAD\JAYCOCKSL","MEHGW-01","rds","logoff"
"18/11/2021 18:10:46","CITY_ROAD\ROBSONA1","MEHGW-02","m017589","logon"
"18/11/2021 18:10:24","CITY_ROAD\ROBSONA1","MEHGW-02","m017589","logoff"
"18/11/2021 18:10:13","CITY_ROAD\BOSTONH","MEHGW-01","rds","logoff"
"18/11/2021 18:09:48","CITY_ROAD\ShielsF","MEHGW-01","rds","logoff"
"18/11/2021 18:09:46","CITY_ROAD\ROBSONA1","MEHGW-02","m017589","logon"
"18/11/2021 18:09:04","CITY_ROAD\RANGINENIA","MEHGW-01","rds","logon"
"18/11/2021 18:08:41","CITY_ROAD\RANGINENIA","MEHGW-01","rds","logoff"
"18/11/2021 18:08:15","CITY_ROAD\RANGINENIA","MEHGW-01","rds","logon"
"18/11/2021 18:07:52","CITY_ROAD\KhawajaA","MEHGW-01","rds","logon"
"18/11/2021 18:07:35","CITY_ROAD\KhawajaA","MEHGW-01","rds","logoff"
"18/11/2021 18:07:27","CITY_ROAD\KhawajaA","MEHGW-01","rds","logon"
"18/11/2021 18:07:09","CITY_ROAD\PavesioS","MEHGW-01","rds","logoff"
"18/11/2021 18:06:53","CITY_ROAD\KhawajaA","MEHGW-01","rds","logoff"
"18/11/2021 18:06:48","CITY_ROAD\PavesioS","MEHGW-01","rds","logon"
"18/11/2021 18:06:31","CITY_ROAD\KhawajaA","MEHGW-01","rds","logon"
"18/11/2021 18:05:58","CITY_ROAD\CHOWDHURYT","MEHGW-02","rds","logoff"
"18/11/2021 18:03:06","CITY_ROAD\Fostert","MEHGW-02","rds","logoff"
"18/11/2021 18:00:31","CITY_ROAD\TothM","MEHGW-01","rds","logon"
"18/11/2021 18:00:00","CITY_ROAD\TothM","MEHGW-01","rds","logoff"
"18/11/2021 17:59:54","CITY_ROAD\TothM","MEHGW-01","rds","logon"
"18/11/2021 17:53:30","CITY_ROAD\ELKAYALH","MEHGW-02","rds","logon"
"18/11/2021 17:52:52","CITY_ROAD\ELKAYALH","MEHGW-01","rds","logoff"
"18/11/2021 17:51:29","CITY_ROAD\JohnsonG","MEHGW-02","rds","logoff"
"18/11/2021 17:45:28","CITY_ROAD\CollinsP","MEHGW-02","rds","logoff"
"18/11/2021 17:43:21","CITY_ROAD\ROBSONA1","MEHGW-01","m017589","logoff"
"18/11/2021 17:41:53","CITY_ROAD\ELKAYALH","MEHGW-01","rds","logon"
"18/11/2021 17:41:53","CITY_ROAD\ELKAYALH","MEHGW-01","rds","logoff"
"18/11/2021 17:41:29","CITY_ROAD\ELKAYALH","MEHGW-01","rds","logon"
"18/11/2021 17:39:46","CITY_ROAD\CUNNINGHAME","MEHGW-02","rds","logoff"
"18/11/2021 17:36:42","CITY_ROAD\AZIZA2","MEHGW-02","rds","logoff"
"18/11/2021 17:35:36","CITY_ROAD\MCEVOYL","MEHGW-01","rds","logoff"
"18/11/2021 17:34:05","CITY_ROAD\GAULDT","MEHGW-01","rds","logoff"
"18/11/2021 17:30:10","CITY_ROAD\KeaneD","MEHGW-02","rds","logoff"
"18/11/2021 17:29:15","CITY_ROAD\AmarodaSilvaA","MEHGW-01","rds","logoff"
"18/11/2021 17:27:54","CITY_ROAD\ROBSONA1","MEHGW-01","m017589","logon"
"18/11/2021 17:27:21","CITY_ROAD\RajoriaS","MEHGW-01","rds","logoff"
"18/11/2021 17:24:19","CITY_ROAD\FuruglyasovaL","MEHGW-02","rds","logoff"
"18/11/2021 17:23:44","CITY_ROAD\RajeT","MEHGW-02","rds","logoff"
"18/11/2021 17:22:23","CITY_ROAD\BROWNM","MEHGW-02","m016700","logoff"
"18/11/2021 17:21:35","CITY_ROAD\GILLS","MEHGW-02","m016815","logon"
"18/11/2021 17:21:35","CITY_ROAD\GILLS","MEHGW-02","m016815","logoff"
"18/11/2021 17:20:58","CITY_ROAD\GILLS","MEHGW-02","m016815","logon"
"18/11/2021 17:19:56","CITY_ROAD\HeskethC","MEHGW-01","rds","logoff"
"18/11/2021 17:19:26","CITY_ROAD\YauJ","MEHGW-01","rds","logoff"
"18/11/2021 17:11:18","CITY_ROAD\MooreJ2","MEHGW-02","rds","logoff"
"18/11/2021 17:11:17","CITY_ROAD\JANIJ","MEHGW-02","rds","logoff"
"18/11/2021 17:10:53","CITY_ROAD\KIRKWOODH","MEHGW-02","rds","logoff"
"18/11/2021 17:07:51","CITY_ROAD\FASOLOS","MEHGW-01","m016643.moorfields.nhs.uk","logoff"
"18/11/2021 17:07:24","CITY_ROAD\NEWMANH","MEHGW-02","rds","logoff"
"18/11/2021 17:06:34","CITY_ROAD\HeskethC","MEHGW-01","rds","logon"
"18/11/2021 17:06:03","CITY_ROAD\HeskethC","MEHGW-01","rds","logoff"
"18/11/2021 17:06:01","CITY_ROAD\HeskethC","MEHGW-01","rds","logon"
"18/11/2021 17:05:51","CITY_ROAD\HeskethC","MEHGW-01","rds","logoff"
"18/11/2021 17:05:47","CITY_ROAD\HeskethC","MEHGW-01","rds","logon"
"18/11/2021 17:05:22","CITY_ROAD\HeskethC","MEHGW-01","rds","logoff"
"18/11/2021 17:05:14","CITY_ROAD\HeskethC","MEHGW-01","rds","logon"
"18/11/2021 17:03:51","CITY_ROAD\VISWANATHANA","MEHGW-01","rds","logoff"
"18/11/2021 17:03:45","CITY_ROAD\STACEYB","MEHGW-02","rds","logoff"
"18/11/2021 17:02:32","CITY_ROAD\PATHMANATHANN2","MEHGW-01","rds","logoff"
"18/11/2021 17:01:36","CITY_ROAD\BrookS","MEHGW-01","rds","logoff"
"18/11/2021 17:00:56","CITY_ROAD\JohnsonG","MEHGW-02","rds","logon"
"18/11/2021 17:00:56","CITY_ROAD\JohnsonG","MEHGW-02","rds","logoff"
"18/11/2021 17:00:34","CITY_ROAD\JohnsonG","MEHGW-02","rds","logon"
"18/11/2021 17:00:33","CITY_ROAD\SayadianG","MEHGW-02","rds","logoff"
"18/11/2021 17:00:26","CITY_ROAD\PLUMEJ","MEHGW-01","rds","logoff"
"18/11/2021 17:00:02","CITY_ROAD\TSAIW","MEHGW-02","rds","logoff"
"18/11/2021 16:59:35","CITY_ROAD\LazarevicS","MEHGW-01","rds","logoff"
"18/11/2021 16:58:02","CITY_ROAD\WOODP","MEHGW-02","rds","logoff"
"18/11/2021 16:53:23","CITY_ROAD\PLUMEJ","MEHGW-01","rds","logon"
"18/11/2021 16:53:23","CITY_ROAD\PLUMEJ","MEHGW-01","rds","logoff"
"18/11/2021 16:53:14","CITY_ROAD\PLUMEJ","MEHGW-01","rds","logon"
"18/11/2021 16:53:04","CITY_ROAD\ROBSONA1","MEHGW-02","m017589","logoff"
"18/11/2021 16:52:49","CITY_ROAD\PLUMEJ","MEHGW-01","rds","logoff"
"18/11/2021 16:52:35","CITY_ROAD\PLUMEJ","MEHGW-01","rds","logoff"
"18/11/2021 16:52:25","CITY_ROAD\PLUMEJ","MEHGW-01","rds","logon"
"18/11/2021 16:52:12","CITY_ROAD\PLUMEJ","MEHGW-01","rds","logon"
"18/11/2021 16:51:24","CITY_ROAD\PATHMANATHANN2","MEHGW-01","rds","logoff"
"18/11/2021 16:51:05","CITY_ROAD\PATHMANATHANN2","MEHGW-01","rds","logon"
"18/11/2021 16:50:57","CITY_ROAD\FLOREAD","MEHGW-01","rds","logoff"
"18/11/2021 16:50:19","CITY_ROAD\PLUMEJ","MEHGW-01","rds","logoff"
"18/11/2021 16:49:39","CITY_ROAD\PLUMEJ","MEHGW-01","rds","logon"
"18/11/2021 16:49:36","CITY_ROAD\PLUMEJ","MEHGW-02","rds","logoff"
"18/11/2021 16:49:26","CITY_ROAD\SayadianG","MEHGW-02","rds","logon"
"18/11/2021 16:49:24","CITY_ROAD\PLUMEJ","MEHGW-02","rds","logon"
"18/11/2021 16:48:49","CITY_ROAD\SayadianG","MEHGW-02","rds","logoff"
"18/11/2021 16:48:23","CITY_ROAD\SayadianG","MEHGW-02","rds","logon"
"18/11/2021 16:48:09","CITY_ROAD\PLUMEJ","MEHGW-01","rds","logoff"
"18/11/2021 16:46:34","CITY_ROAD\PienaarJ","MEHGW-02","rds","logoff"
"18/11/2021 16:45:19","CITY_ROAD\VISWANATHANA","MEHGW-01","rds","logon"
"18/11/2021 16:45:19","CITY_ROAD\VISWANATHANA","MEHGW-01","rds","logoff"
"18/11/2021 16:45:10","CITY_ROAD\VISWANATHANA","MEHGW-01","rds","logon"
"18/11/2021 16:45:10","CITY_ROAD\VISWANATHANA","MEHGW-01","rds","logoff"
"18/11/2021 16:44:50","CITY_ROAD\VISWANATHANA","MEHGW-01","rds","logon"
"18/11/2021 16:43:54","CITY_ROAD\PavesioS","MEHGW-01","rds","logoff"
"18/11/2021 16:43:32","CITY_ROAD\PavesioS","MEHGW-01","rds","logon"
"18/11/2021 16:42:03","CITY_ROAD\Fostert","MEHGW-02","rds","logon"
